ID,Nome,Preço,Quantidade
13153,Pão,17.92,12153
13154,Alho,35.84,12154
13155,Cenoura,71.68,12155
13156,Batata,143.36,12156
13157,Repolho,286.72,12157
13158,Maionese,573.44,12158
13159,Ketchup,1146.88,12159
13160,Mostarda,1.12,12160
13161,Macarrão,2.24,12161
13162,Miojo,4.48,12162
13163,Sabão,8.96,12163
13164,Perfume,17.92,12164
13165,Shampoo,35.84,12165
13166,Condicionador,71.68,12166
13167,Gilete,143.36,12167
13168,Talheres,286.72,12168
13169,Refrigerante,573.44,12169
13170,Torta,1.12,12170
13171,Frango,2.24,12171
13172,Carne,4.48,12172
13173,Vassoura,8.96,12173
13174,Bucha,17.92,12174
13175,Limpeza,35.84,12175
13176,Sabonete,71.68,12176
13177,Pão,143.36,12177
13178,Alho,286.72,12178
13179,Cenoura,573.44,12179
13180,Batata,1146.88,12180
13181,Repolho,1.12,12181
13182,Maionese,2.24,12182
13183,Ketchup,4.48,12183
13184,Mostarda,8.96,12184
13185,Macarrão,17.92,12185
13186,Miojo,35.84,12186
13187,Sabão,71.68,12187
13188,Perfume,143.36,12188
13189,Shampoo,286.72,12189
13190,Condicionador,573.44,12190
13191,Gilete,1.12,12191
13192,Talheres,2.24,12192
13193,Refrigerante,4.48,12193
13194,Torta,8.96,12194
13195,Frango,17.92,12195
13196,Carne,35.84,12196
13197,Vassoura,71.68,12197
13198,Bucha,143.36,12198
13199,Limpeza,286.72,12199
13200,Sabonete,573.44,12200
13201,Pão,1146.88,12201
13202,Alho,1.12,12202
13203,Cenoura,2.24,12203
13204,Batata,4.48,12204
13205,Repolho,8.96,12205
13206,Maionese,17.92,12206
13207,Ketchup,35.84,12207
13208,Mostarda,71.68,12208
13209,Macarrão,143.36,12209
13210,Miojo,286.72,12210
13211,Sabão,573.44,12211
13212,Perfume,1.12,12212
13213,Shampoo,2.24,12213
13214,Condicionador,4.48,12214
13215,Gilete,8.96,12215
13216,Talheres,17.92,12216
13217,Refrigerante,35.84,12217
13218,Torta,71.68,12218
13219,Frango,143.36,12219
13220,Carne,286.72,12220
13221,Vassoura,573.44,12221
13222,Bucha,1146.88,12222
13223,Limpeza,1.12,12223
13224,Sabonete,2.24,12224
13225,Pão,4.48,12225
13226,Alho,8.96,12226
13227,Cenoura,17.92,12227
13228,Batata,35.84,12228
13229,Repolho,71.68,12229
13230,Maionese,143.36,12230
13231,Ketchup,286.72,12231
13232,Mostarda,573.44,12232
13233,Macarrão,1.12,12233
13234,Miojo,2.24,12234
13235,Sabão,4.48,12235
13236,Perfume,8.96,12236
13237,Shampoo,17.92,12237
13238,Condicionador,35.84,12238
13239,Gilete,71.68,12239
13240,Talheres,143.36,12240
13241,Refrigerante,286.72,12241
13242,Torta,573.44,12242
13243,Frango,1146.88,12243
13244,Carne,1.12,12244
13245,Vassoura,2.24,12245
13246,Bucha,4.48,12246
13247,Limpeza,8.96,12247
13248,Sabonete,17.92,12248
13249,Pão,35.84,12249
13250,Alho,71.68,12250
13251,Cenoura,143.36,12251
13252,Batata,286.72,12252
13253,Repolho,573.44,12253
13254,Maionese,1.12,12254
13255,Ketchup,2.24,12255
13256,Mostarda,4.48,12256
13257,Macarrão,8.96,12257
13258,Miojo,17.92,12258
13259,Sabão,35.84,12259
13260,Perfume,71.68,12260
13261,Shampoo,143.36,12261
13262,Condicionador,286.72,12262
13263,Gilete,573.44,12263
13264,Talheres,1146.88,12264
13265,Refrigerante,1.12,12265
13266,Torta,2.24,12266
13267,Frango,4.48,12267
13268,Carne,8.96,12268
13269,Vassoura,17.92,12269
13270,Bucha,35.84,12270
13271,Limpeza,71.68,12271
13272,Sabonete,143.36,12272
13273,Pão,286.72,12273
13274,Alho,573.44,12274
13275,Cenoura,1.12,12275
13276,Batata,2.24,12276
13277,Repolho,4.48,12277
13278,Maionese,8.96,12278
13279,Ketchup,17.92,12279
13280,Mostarda,35.84,12280
13281,Macarrão,71.68,12281
13282,Miojo,143.36,12282
13283,Sabão,286.72,12283
13284,Perfume,573.44,12284
13285,Shampoo,1146.88,12285
13286,Condicionador,1.12,12286
13287,Gilete,2.24,12287
13288,Talheres,4.48,12288
13289,Refrigerante,8.96,12289
13290,Torta,17.92,12290
13291,Frango,35.84,12291
13292,Carne,71.68,12292
13293,Vassoura,143.36,12293
13294,Bucha,286.72,12294
13295,Limpeza,573.44,12295
13296,Sabonete,1.12,12296
13297,Pão,2.24,12297
13298,Alho,4.48,12298
13299,Cenoura,8.96,12299
13300,Batata,17.92,12300
13301,Repolho,35.84,12301
13302,Maionese,71.68,12302
13303,Ketchup,143.36,12303
13304,Mostarda,286.72,12304
13305,Macarrão,573.44,12305
13306,Miojo,1146.88,12306
13307,Sabão,1.12,12307
13308,Perfume,2.24,12308
13309,Shampoo,4.48,12309
13310,Condicionador,8.96,12310
13311,Gilete,17.92,12311
13312,Talheres,35.84,12312
13313,Refrigerante,71.68,12313
13314,Torta,143.36,12314
13315,Frango,286.72,12315
13316,Carne,573.44,12316
13317,Vassoura,1.12,12317
13318,Bucha,2.24,12318
13319,Limpeza,4.48,12319
13320,Sabonete,8.96,12320
13321,Pão,17.92,12321
13322,Alho,35.84,12322
13323,Cenoura,71.68,12323
13324,Batata,143.36,12324
13325,Repolho,286.72,12325
13326,Maionese,573.44,12326
13327,Ketchup,1146.88,12327
13328,Mostarda,1.12,12328
13329,Macarrão,2.24,12329
13330,Miojo,4.48,12330
13331,Sabão,8.96,12331
13332,Perfume,17.92,12332
13333,Shampoo,35.84,12333
13334,Condicionador,71.68,12334
13335,Gilete,143.36,12335
13336,Talheres,286.72,12336
13337,Refrigerante,573.44,12337
13338,Torta,1.12,12338
13339,Frango,2.24,12339
13340,Carne,4.48,12340
13341,Vassoura,8.96,12341
13342,Bucha,17.92,12342
13343,Limpeza,35.84,12343
13344,Sabonete,71.68,12344
13345,Pão,143.36,12345
13346,Alho,286.72,12346
13347,Cenoura,573.44,12347
13348,Batata,1146.88,12348
13349,Repolho,1.12,12349
13350,Maionese,2.24,12350
13351,Ketchup,4.48,12351
13352,Mostarda,8.96,12352
13353,Macarrão,17.92,12353
13354,Miojo,35.84,12354
13355,Sabão,71.68,12355
13356,Perfume,143.36,12356
13357,Shampoo,286.72,12357
13358,Condicionador,573.44,12358
13359,Gilete,1.12,12359
13360,Talheres,2.24,12360
13361,Refrigerante,4.48,12361
13362,Torta,8.96,12362
13363,Frango,17.92,12363
13364,Carne,35.84,12364
13365,Vassoura,71.68,12365
13366,Bucha,143.36,12366
13367,Limpeza,286.72,12367
13368,Torta,573.44,12368
13369,Frango,1146.88,12369
13370,Carne,1.12,12370
13371,Vassoura,2.24,12371
13372,Bucha,4.48,12372
13373,Limpeza,8.96,12373
13374,Pão,17.92,12374
13375,Alho,35.84,12375
13376,Cenoura,71.68,12376
13377,Batata,143.36,12377
13378,Repolho,286.72,12378
13379,Maionese,573.44,12379
13380,Ketchup,1.12,12380
13381,Mostarda,2.24,12381
13382,Macarrão,4.48,12382
13383,Miojo,8.96,12383
13384,Sabão,17.92,12384
13385,Perfume,35.84,12385
13386,Shampoo,71.68,12386
13387,Condicionador,143.36,12387
13388,Gilete,286.72,12388
13389,Talheres,573.44,12389
13390,Refrigerante,1146.88,12390
13391,Torta,1.12,12391
13392,Frango,2.24,12392
13393,Carne,4.48,12393
13394,Vassoura,8.96,12394
13395,Bucha,17.92,12395
13396,Limpeza,35.84,12396
13397,Sabonete,71.68,12397
13398,Pão,143.36,12398
13399,Alho,286.72,12399
13400,Cenoura,573.44,12400
13401,Batata,1.12,12401
13402,Repolho,2.24,12402
13403,Maionese,4.48,12403
13404,Ketchup,8.96,12404
13405,Mostarda,17.92,12405
13406,Macarrão,35.84,12406
13407,Miojo,71.68,12407
13408,Sabão,143.36,12408
13409,Perfume,286.72,12409
13410,Shampoo,573.44,12410
13411,Condicionador,1146.88,12411
13412,Gilete,1.12,12412
13413,Talheres,2.24,12413
13414,Refrigerante,4.48,12414
13415,Torta,8.96,12415
13416,Frango,17.92,12416
13417,Carne,35.84,12417
13418,Vassoura,71.68,12418
13419,Bucha,143.36,12419
13420,Limpeza,286.72,12420
13421,Sabonete,573.44,12421
13422,Pão,1.12,12422
13423,Alho,2.24,12423
13424,Cenoura,4.48,12424
13425,Batata,8.96,12425
13426,Repolho,17.92,12426
13427,Maionese,35.84,12427
13428,Ketchup,71.68,12428
13429,Mostarda,143.36,12429
13430,Macarrão,286.72,12430
13431,Miojo,573.44,12431
13432,Sabão,1146.88,12432
13433,Perfume,1.12,12433
13434,Shampoo,2.24,12434
13435,Condicionador,4.48,12435
13436,Gilete,8.96,12436
13437,Talheres,17.92,12437
13438,Refrigerante,35.84,12438
13439,Torta,71.68,12439
13440,Frango,143.36,12440
13441,Carne,286.72,12441
13442,Vassoura,573.44,12442
13443,Bucha,1.12,12443
13444,Limpeza,2.24,12444
13445,Sabonete,4.48,12445
13446,Pão,8.96,12446
13447,Alho,17.92,12447
13448,Cenoura,35.84,12448
13449,Batata,71.68,12449
13450,Repolho,143.36,12450
13451,Maionese,286.72,12451
13452,Ketchup,573.44,12452
13453,Mostarda,1146.88,12453
13454,Macarrão,1.12,12454
13455,Miojo,2.24,12455
13456,Sabão,4.48,12456
13457,Perfume,8.96,12457
13458,Shampoo,17.92,12458
13459,Condicionador,35.84,12459
13460,Gilete,71.68,12460
13461,Talheres,143.36,12461
13462,Refrigerante,286.72,12462
13463,Torta,573.44,12463
13464,Frango,1.12,12464
13465,Carne,2.24,12465
13466,Vassoura,4.48,12466
13467,Bucha,8.96,12467
13468,Limpeza,17.92,12468
13469,Sabonete,35.84,12469
13470,Pão,71.68,12470
13471,Alho,143.36,12471
13472,Cenoura,286.72,12472
13473,Batata,573.44,12473
13474,Repolho,1146.88,12474
13475,Maionese,1.12,12475
13476,Ketchup,2.24,12476
13477,Mostarda,4.48,12477
13478,Macarrão,8.96,12478
13479,Miojo,17.92,12479
13480,Sabão,35.84,12480
13481,Perfume,71.68,12481
13482,Shampoo,143.36,12482
13483,Condicionador,286.72,12483
13484,Gilete,573.44,12484
13485,Talheres,1.12,12485
13486,Refrigerante,2.24,12486
13487,Torta,4.48,12487
13488,Frango,8.96,12488
13489,Carne,17.92,12489
13490,Vassoura,35.84,12490
13491,Bucha,71.68,12491
13492,Limpeza,143.36,12492
13493,Sabonete,286.72,12493
13494,Pão,573.44,12494
13495,Alho,1146.88,12495
13496,Cenoura,1.12,12496
13497,Batata,2.24,12497
13498,Repolho,4.48,12498
13499,Maionese,8.96,12499
13500,Ketchup,17.92,12500
13501,Mostarda,35.84,12501
13502,Macarrão,71.68,12502
13503,Miojo,143.36,12503
13504,Sabão,286.72,12504
13505,Perfume,573.44,12505
13506,Shampoo,1.12,12506
13507,Condicionador,2.24,12507
13508,Gilete,4.48,12508
13509,Talheres,8.96,12509
13510,Refrigerante,17.92,12510
13511,Torta,35.84,12511
13512,Frango,71.68,12512
13513,Carne,143.36,12513
13514,Vassoura,286.72,12514
13515,Bucha,573.44,12515
13516,Limpeza,1146.88,12516
13517,Sabonete,1.12,12517
13518,Pão,2.24,12518
13519,Alho,4.48,12519
13520,Cenoura,8.96,12520
13521,Batata,17.92,12521
13522,Repolho,35.84,12522
13523,Maionese,71.68,12523
13524,Ketchup,143.36,12524
13525,Mostarda,286.72,12525
13526,Macarrão,573.44,12526
13527,Miojo,1.12,12527
13528,Sabão,2.24,12528
13529,Perfume,4.48,12529
13530,Shampoo,8.96,12530
13531,Condicionador,17.92,12531
13532,Gilete,35.84,12532
13533,Talheres,71.68,12533
13534,Refrigerante,143.36,12534
13535,Torta,286.72,12535
13536,Frango,573.44,12536
13537,Carne,1146.88,12537
13538,Vassoura,1.12,12538
13539,Bucha,2.24,12539
13540,Limpeza,4.48,12540
13541,Sabonete,8.96,12541
13542,Pão,17.92,12542
13543,Alho,35.84,12543
13544,Cenoura,71.68,12544
13545,Batata,143.36,12545
13546,Repolho,286.72,12546
13547,Maionese,573.44,12547
13548,Ketchup,1.12,12548
13549,Mostarda,2.24,12549
13550,Macarrão,4.48,12550
13551,Miojo,8.96,12551
13552,Sabão,17.92,12552
13553,Perfume,35.84,12553
13554,Shampoo,71.68,12554
13555,Condicionador,143.36,12555
13556,Gilete,286.72,12556
13557,Talheres,573.44,12557
13558,Refrigerante,1146.88,12558
13559,Torta,1.12,12559
13560,Frango,2.24,12560
13561,Carne,4.48,12561
13562,Vassoura,8.96,12562
13563,Bucha,17.92,12563
13564,Limpeza,35.84,12564
13565,Sabonete,71.68,12565
13566,Pão,143.36,12566
13567,Alho,286.72,12567
13568,Cenoura,573.44,12568
13569,Batata,1.12,12569
13570,Repolho,2.24,12570
13571,Maionese,4.48,12571
13572,Ketchup,8.96,12572
13573,Mostarda,17.92,12573
13574,Macarrão,35.84,12574
13575,Miojo,71.68,12575
13576,Sabão,143.36,12576
13577,Perfume,286.72,12577
13578,Shampoo,573.44,12578
13579,Condicionador,1146.88,12579
13580,Gilete,1.12,12580
13581,Talheres,2.24,12581
13582,Refrigerante,4.48,12582
13583,Torta,8.96,12583
13584,Frango,17.92,12584
13585,Carne,35.84,12585
13586,Vassoura,71.68,12586
13587,Bucha,143.36,12587
13588,Limpeza,286.72,12588
13589,Sabonete,573.44,12589
13590,Pão,1.12,12590
13591,Alho,2.24,12591
13592,Cenoura,4.48,12592
13593,Batata,8.96,12593
13594,Repolho,17.92,12594
13595,Maionese,35.84,12595
13596,Ketchup,71.68,12596
13597,Mostarda,143.36,12597
13598,Macarrão,286.72,12598
13599,Miojo,573.44,12599
13600,Sabão,1146.88,12600
13601,Perfume,1.12,12601
13602,Shampoo,2.24,12602
13603,Condicionador,4.48,12603
13604,Gilete,8.96,12604
13605,Talheres,17.92,12605
13606,Refrigerante,35.84,12606
13607,Torta,71.68,12607
13608,Frango,143.36,12608
13609,Carne,286.72,12609
13610,Vassoura,573.44,12610
13611,Bucha,1.12,12611
13612,Limpeza,2.24,12612
13613,Sabonete,4.48,12613
13614,Pão,8.96,12614
13615,Alho,17.92,12615
13616,Cenoura,35.84,12616
13617,Batata,71.68,12617
13618,Repolho,143.36,12618
13619,Maionese,286.72,12619
13620,Ketchup,573.44,12620
13621,Mostarda,1146.88,12621
13622,Macarrão,1.12,12622
13623,Miojo,2.24,12623
13624,Sabão,4.48,12624
13625,Perfume,8.96,12625
13626,Shampoo,17.92,12626
13627,Condicionador,35.84,12627
13628,Gilete,71.68,12628
13629,Talheres,143.36,12629
13630,Refrigerante,286.72,12630
13631,Torta,573.44,12631
13632,Frango,1.12,12632
13633,Carne,2.24,12633
13634,Vassoura,4.48,12634
13635,Bucha,8.96,12635
13636,Limpeza,17.92,12636
13637,Sabonete,35.84,12637
13638,Pão,71.68,12638
13639,Alho,143.36,12639
13640,Cenoura,286.72,12640
13641,Batata,573.44,12641
13642,Repolho,1146.88,12642
13643,Maionese,1.12,12643
13644,Ketchup,2.24,12644
13645,Mostarda,4.48,12645
13646,Macarrão,8.96,12646
13647,Miojo,17.92,12647
13648,Sabão,35.84,12648
13649,Perfume,71.68,12649
13650,Shampoo,143.36,12650
13651,Condicionador,286.72,12651
13652,Gilete,573.44,12652
13653,Talheres,1.12,12653
13654,Refrigerante,2.24,12654
13655,Torta,4.48,12655
13656,Frango,8.96,12656
13657,Carne,17.92,12657
13658,Vassoura,35.84,12658
13659,Bucha,71.68,12659
13660,Limpeza,143.36,12660
13661,Sabonete,286.72,12661
13662,Pão,573.44,12662
13663,Alho,1146.88,12663
13664,Cenoura,1.12,12664
13665,Batata,2.24,12665
13666,Repolho,4.48,12666
13667,Maionese,8.96,12667
13668,Ketchup,17.92,12668
13669,Mostarda,35.84,12669
13670,Macarrão,71.68,12670
13671,Miojo,143.36,12671
13672,Sabão,286.72,12672
13673,Perfume,573.44,12673
13674,Shampoo,1.12,12674
13675,Condicionador,2.24,12675
13676,Gilete,4.48,12676
13677,Talheres,8.96,12677
13678,Refrigerante,17.92,12678
13679,Torta,35.84,12679
13680,Frango,71.68,12680
13681,Carne,143.36,12681
13682,Vassoura,286.72,12682
13683,Bucha,573.44,12683
13684,Limpeza,1146.88,12684
13685,,1.12,12685
13686,,2.24,12686
13687,,4.48,12687
13688,,8.96,12688
13689,,17.92,12689
13690,Sabonete,35.84,12690
13691,Pão,71.68,12691
13692,Alho,143.36,12692
13693,Cenoura,286.72,12693
13694,Batata,573.44,12694
13695,Repolho,1.12,12695
13696,Maionese,2.24,12696
13697,Ketchup,4.48,12697
13698,Mostarda,8.96,12698
13699,Macarrão,17.92,12699
13700,Miojo,35.84,12700
13701,Sabão,71.68,12701
13702,Perfume,143.36,12702
13703,Shampoo,286.72,12703
13704,Condicionador,573.44,12704
13705,Gilete,1146.88,12705
13706,Talheres,1.12,12706
13707,Refrigerante,2.24,12707
13708,Torta,4.48,12708
13709,Frango,8.96,12709
13710,Carne,17.92,12710
13711,Vassoura,35.84,12711
13712,Bucha,71.68,12712
13713,Limpeza,143.36,12713
13714,Sabonete,286.72,12714
13715,Pão,573.44,12715
13716,Alho,1.12,12716
13717,Cenoura,2.24,12717
13718,Batata,4.48,12718
13719,Repolho,8.96,12719
13720,Maionese,17.92,12720
13721,Ketchup,35.84,12721
13722,Mostarda,71.68,12722
13723,Macarrão,143.36,12723
13724,Miojo,286.72,12724
13725,Sabão,573.44,12725
13726,Perfume,1146.88,12726
13727,Shampoo,1.12,12727
13728,Condicionador,2.24,12728
13729,Gilete,4.48,12729
13730,Talheres,8.96,12730
13731,Refrigerante,17.92,12731
13732,Torta,35.84,12732
13733,Frango,71.68,12733
13734,Carne,143.36,12734
13735,Vassoura,286.72,12735
13736,Bucha,573.44,12736
13737,Limpeza,1.12,12737
13738,Sabonete,2.24,12738
13739,Pão,4.48,12739
13740,Alho,8.96,12740
13741,Cenoura,17.92,12741
13742,Batata,35.84,12742
13743,Repolho,71.68,12743
13744,Maionese,143.36,12744
13745,Ketchup,286.72,12745
13746,Mostarda,573.44,12746
13747,Macarrão,1146.88,12747
13748,Miojo,1.12,12748
13749,Sabão,2.24,12749
13750,Perfume,4.48,12750
13751,Shampoo,8.96,12751
13752,Condicionador,17.92,12752
13753,Gilete,35.84,12753
13754,Talheres,71.68,12754
13755,Refrigerante,143.36,12755
13756,Torta,286.72,12756
13757,Frango,573.44,12757
13758,Carne,1.12,12758
13759,Vassoura,2.24,12759
13760,Bucha,4.48,12760
13761,Limpeza,8.96,12761
13762,Sabonete,17.92,12762
13763,Pão,35.84,12763
13764,Alho,71.68,12764
13765,Cenoura,143.36,12765
13766,Batata,286.72,12766
13767,Repolho,573.44,12767
13768,Maionese,1146.88,12768
13769,Ketchup,1.12,12769
13770,Mostarda,2.24,12770
13771,Macarrão,4.48,12771
13772,Miojo,8.96,12772
13773,Sabão,17.92,12773
13774,Perfume,35.84,12774
13775,Shampoo,71.68,12775
13776,Condicionador,143.36,12776
13777,Gilete,286.72,12777
13778,Talheres,573.44,12778
13779,Refrigerante,1.12,12779
13780,Torta,2.24,12780
13781,Frango,4.48,12781
13782,Carne,8.96,12782
13783,Vassoura,17.92,12783
13784,Bucha,35.84,12784
13785,Limpeza,71.68,12785
13786,Sabonete,143.36,12786
13787,Pão,286.72,12787
13788,Alho,573.44,12788
13789,Cenoura,1146.88,12789
13790,Batata,1.12,12790
13791,Repolho,2.24,12791
13792,Maionese,4.48,12792
13793,Ketchup,8.96,12793
13794,Mostarda,17.92,12794
13795,Macarrão,35.84,12795
13796,Miojo,71.68,12796
13797,Sabão,143.36,12797
13798,Perfume,286.72,12798
13799,Shampoo,573.44,12799
13800,Condicionador,1.12,12800
13801,Gilete,2.24,12801
13802,Talheres,4.48,12802
13803,Refrigerante,8.96,12803
13804,Torta,17.92,12804
13805,Frango,35.84,12805
13806,Carne,71.68,12806
13807,Vassoura,143.36,12807
13808,Bucha,286.72,12808
13809,Limpeza,573.44,12809
13810,Sabonete,1146.88,12810
13811,Pão,1.12,12811
13812,Alho,2.24,12812
13813,Cenoura,4.48,12813
13814,Batata,8.96,12814
13815,Repolho,17.92,12815
13816,Maionese,35.84,12816
13817,Ketchup,71.68,12817
13818,Mostarda,143.36,12818
13819,Macarrão,286.72,12819
13820,Miojo,573.44,12820
13821,Sabão,1.12,12821
13822,Perfume,2.24,12822
13823,Shampoo,4.48,12823
13824,Condicionador,8.96,12824
13825,Gilete,17.92,12825
13826,Talheres,35.84,12826
13827,Refrigerante,71.68,12827
13828,Torta,143.36,12828
13829,Frango,286.72,12829
13830,Carne,573.44,12830
13831,Vassoura,1146.88,12831
13832,Bucha,1.12,12832
13833,Limpeza,2.24,12833
13834,Sabonete,4.48,12834
13835,Pão,8.96,12835
13836,Alho,17.92,12836
13837,Cenoura,35.84,12837
13838,Batata,71.68,12838
13839,Repolho,143.36,12839
13840,Maionese,286.72,12840
13841,Ketchup,573.44,12841
13842,Mostarda,1.12,12842
13843,Macarrão,2.24,12843
13844,Miojo,4.48,12844
13845,Sabão,8.96,12845
13846,Perfume,17.92,12846
13847,Shampoo,35.84,12847
13848,Condicionador,71.68,12848
13849,Gilete,143.36,12849
13850,Talheres,286.72,12850
13851,Refrigerante,573.44,12851
13852,Torta,1146.88,12852
13853,Frango,1.12,12853
13854,Carne,2.24,12854
13855,Vassoura,4.48,12855
13856,Bucha,8.96,12856
13857,Limpeza,17.92,12857
13858,Sabonete,35.84,12858
13859,Pão,71.68,12859
13860,Alho,143.36,12860
13861,Cenoura,286.72,12861
13862,Batata,573.44,12862
13863,Repolho,1.12,12863
13864,Maionese,2.24,12864
13865,Ketchup,4.48,12865
13866,Mostarda,8.96,12866
13867,Macarrão,17.92,12867
13868,Miojo,35.84,12868
13869,Sabão,71.68,12869
13870,Perfume,143.36,12870
13871,Shampoo,286.72,12871
13872,Condicionador,573.44,12872
13873,Gilete,1146.88,12873
13874,Talheres,1.12,12874
13875,Refrigerante,2.24,12875
13876,Torta,4.48,12876
13877,Frango,8.96,12877
13878,Carne,17.92,12878
13879,Vassoura,35.84,12879
13880,Bucha,71.68,12880
13881,Limpeza,143.36,12881
13882,Sabonete,286.72,12882
13883,Pão,573.44,12883
13884,Alho,1.12,12884
13885,Cenoura,2.24,12885
13886,Batata,4.48,12886
13887,Repolho,8.96,12887
13888,Maionese,17.92,12888
13889,Ketchup,35.84,12889
13890,Mostarda,71.68,12890
13891,Macarrão,143.36,12891
13892,Miojo,286.72,12892
13893,Sabão,573.44,12893
13894,Perfume,1146.88,12894
13895,Shampoo,1.12,12895
13896,Condicionador,2.24,12896
13897,Gilete,4.48,12897
13898,Talheres,8.96,12898
13899,Refrigerante,17.92,12899
13900,Torta,35.84,12900
13901,Frango,71.68,12901
13902,Carne,143.36,12902
13903,Vassoura,286.72,12903
13904,Bucha,573.44,12904
13905,Limpeza,1.12,12905
13906,Sabonete,2.24,12906
13907,Pão,4.48,12907
13908,Alho,8.96,12908
13909,Cenoura,17.92,12909
13910,Batata,35.84,12910
13911,Repolho,71.68,12911
13912,Maionese,143.36,12912
13913,Ketchup,286.72,12913
13914,Mostarda,573.44,12914
13915,Macarrão,1146.88,12915
13916,Miojo,1.12,12916
13917,Sabão,2.24,12917
13918,Perfume,4.48,12918
13919,Shampoo,8.96,12919
13920,Condicionador,17.92,12920
13921,Gilete,35.84,12921
13922,Talheres,71.68,12922
13923,Refrigerante,143.36,12923
13924,Torta,286.72,12924
13925,Frango,573.44,12925
13926,Carne,1.12,12926
13927,Vassoura,2.24,12927
13928,Bucha,4.48,12928
13929,Limpeza,8.96,12929
13930,Sabonete,17.92,12930
13931,Pão,35.84,12931
13932,Alho,71.68,12932
13933,Cenoura,143.36,12933
13934,Batata,286.72,12934
13935,Repolho,573.44,12935
13936,Maionese,1146.88,12936
13937,Ketchup,1.12,12937
13938,Mostarda,2.24,12938
13939,Macarrão,4.48,12939
13940,Miojo,8.96,12940
13941,Sabão,17.92,12941
13942,Perfume,35.84,12942
13943,Shampoo,71.68,12943
13944,Condicionador,143.36,12944
13945,Gilete,286.72,12945
13946,Talheres,573.44,12946
13947,Refrigerante,1.12,12947
13948,Torta,2.24,12948
13949,Frango,4.48,12949
13950,Carne,8.96,12950
13951,Vassoura,17.92,12951
13952,Bucha,35.84,12952
13953,Limpeza,71.68,12953
13954,Sabonete,143.36,12954
13955,Pão,286.72,12955
13956,Alho,573.44,12956
13957,Cenoura,1146.88,12957
13958,Batata,1.12,12958
13959,Repolho,2.24,12959
13960,Maionese,4.48,12960
13961,Ketchup,8.96,12961
13962,Mostarda,17.92,12962
13963,Macarrão,35.84,12963
13964,Miojo,71.68,12964
13965,Sabão,143.36,12965
13966,Perfume,286.72,12966
13967,Shampoo,573.44,12967
13968,Condicionador,1.12,12968
13969,Gilete,2.24,12969
